"","RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","SpecCodeType","SpecCode","AreaType","AreaCode","LngtCode","LngtClass","Sex","Maturity","PlusGr","Age","CANoAtLngt","IndWgt","FishID","GenSamp","StomSamp","AgeSource","AgePrepMet","OtGrading","ParSamp","MaturityScale","DateofCalculation","Valid_Aphia","LngtClassCm"
"13357","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC431",76,2010,"W",127146,0,"29E0",".",280,"F",NA,NA,4,1,153,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,28
"13358","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC431",76,2010,"W",127146,0,"29E0",".",310,"F",NA,NA,4,1,207,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,31
"13359","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC431",76,2010,"W",127146,0,"29E0",".",330,"F",NA,NA,5,1,263,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,33
"13360","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",160,"M",NA,NA,2,1,30,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,16
"13361","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",170,"M",NA,NA,2,1,31,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,17
"13362","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",170,"F",NA,NA,2,1,34,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,17
"13363","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",180,"M",NA,NA,2,1,40,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,18
"13364","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",180,"F",NA,NA,2,1,37,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,18
"13365","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",200,"M",NA,NA,3,1,61,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,20
"13366","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",210,"M",NA,NA,3,1,69,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,21
"13367","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",220,"M",NA,NA,3,1,84,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,22
"13368","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",220,"F",NA,NA,3,1,74,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,22
"13369","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",230,"M",NA,NA,3,1,85,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,23
"13370","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",240,"M",NA,NA,3,1,104,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,24
"13371","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",240,"F",NA,NA,3,1,108,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,24
"13372","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",250,"M",NA,NA,4,1,125,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,25
"13373","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",250,"F",NA,NA,3,1,120,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,25
"13374","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",260,"F",NA,NA,4,1,129,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,26
"13375","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",280,"F",NA,NA,3,1,173,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,28
"13376","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",300,"F",NA,NA,3,1,198,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,30
"13377","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",330,"F",NA,NA,3,1,301,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,33
"13378","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",340,"F",NA,NA,4,1,318,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,34
"13379","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",440,"F",NA,NA,8,1,781,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,44
"13380","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG54",73,2010,"W",127146,0,"30D9",".",480,"F",NA,NA,10,1,1126,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,48
"13381","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",160,"M",NA,NA,2,1,27,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,16
"13382","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",160,"F",NA,NA,2,1,31,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,16
"13383","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",170,"M",NA,NA,2,1,37,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,17
"13384","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",170,"F",NA,NA,2,1,29,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,17
"13385","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",190,"M",NA,NA,3,1,48,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,19
"13386","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",200,"F",NA,NA,2,1,65,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,20
"13387","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",210,"M",NA,NA,2,1,67,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,21
"13388","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",220,"M",NA,NA,3,1,75,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,22
"13389","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",230,"M",NA,NA,3,1,95,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,23
"13390","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",230,"F",NA,NA,2,1,86,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,23
"13391","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",240,"M",NA,NA,3,1,100,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,24
"13392","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",240,"F",NA,NA,3,1,89,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,24
"13393","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",250,"M",NA,NA,4,1,114,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,25
"13394","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",260,"M",NA,NA,4,1,122,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,26
"13395","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",280,"M",NA,NA,4,1,146,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,28
"13396","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",370,"F",NA,NA,6,1,372,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,37
"13397","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",380,"F",NA,NA,7,1,456,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,38
"13398","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG132",77,2010,"W",127146,0,"30E0",".",390,"F",NA,NA,6,1,499,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,39
"13399","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG133",82,2010,"W",127146,0,"30E1",".",130,"M",NA,NA,2,1,15,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,13
"13400","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG133",82,2010,"W",127146,0,"30E1",".",130,"F",NA,NA,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,13
"13401","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG133",82,2010,"W",127146,0,"30E1",".",160,"M",NA,NA,3,1,27,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,16
"13402","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG133",82,2010,"W",127146,0,"30E1",".",170,"M",NA,NA,3,1,34,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,17
"13403","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG133",82,2010,"W",127146,0,"30E1",".",180,"F",NA,NA,NA,1,40,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,18
"13404","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG133",82,2010,"W",127146,0,"30E1",".",210,"M",NA,NA,4,1,73,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,21
"13405","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG133",82,2010,"W",127146,0,"30E1",".",210,"F",NA,NA,NA,1,61,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,21
"13406","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG133",82,2010,"W",127146,0,"30E1",".",230,"M",NA,NA,3,1,83,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,23
"13407","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG133",82,2010,"W",127146,0,"30E1",".",250,"F",NA,NA,NA,1,97,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,25
"13408","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG99",137,2010,"W",127146,0,"36D8",".",190,"M",NA,NA,3,1,42,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,19
"13409","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG99",137,2010,"W",127146,0,"36D8",".",200,"M",NA,NA,4,1,49,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,20
"13410","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG99",137,2010,"W",127146,0,"36D8",".",210,"M",NA,NA,3,1,53,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,21
"13411","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG99",137,2010,"W",127146,0,"36D8",".",220,"M",NA,NA,5,1,73,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,22
"13412","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG99",137,2010,"W",127146,0,"36D8",".",230,"M",NA,NA,NA,1,76,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,23
"13413","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG99",137,2010,"W",127146,0,"36D8",".",240,"M",NA,NA,6,1,92,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,24
"13414","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG99",137,2010,"W",127146,0,"36D8",".",250,"M",NA,NA,5,1,98,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,25
"13415","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG99",137,2010,"W",127146,0,"36D8",".",260,"F",NA,NA,NA,1,120,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,26
"13416","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG99",137,2010,"W",127146,0,"36D8",".",300,"F",NA,NA,5,1,175,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,30
"13417","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG99",137,2010,"W",127146,0,"36D8",".",340,"F",NA,NA,6,1,299,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,34
"13418","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG99",137,2010,"W",127146,0,"36D8",".",350,"F",NA,NA,6,1,318,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,35
"13419","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG99",137,2010,"W",127146,0,"36D8",".",400,"F",NA,NA,7,1,408,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,40
"13420","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",150,"M",NA,NA,2,1,26,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,15
"13421","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",160,"M",NA,NA,2,1,31,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,16
"13422","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",160,"F",NA,NA,2,1,29,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,16
"13423","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",180,"M",NA,NA,3,1,41,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,18
"13424","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",190,"M",NA,NA,3,1,51,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,19
"13425","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",190,"F",NA,NA,2,1,43,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,19
"13426","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",200,"F",NA,NA,2,1,28,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,20
"13427","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",210,"F",NA,NA,3,1,62,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,21
"13428","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",250,"M",NA,NA,6,1,111,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,25
"13429","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",250,"F",NA,NA,3,1,98,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,25
"13430","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",260,"M",NA,NA,6,1,116,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,26
"13431","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",290,"F",NA,NA,5,1,174,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,29
"13432","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",310,"F",NA,NA,NA,1,205,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,31
"13433","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",320,"F",NA,NA,6,1,267,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,32
"13434","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",340,"F",NA,NA,5,1,252,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,34
"13435","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",350,"F",NA,NA,7,1,307,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,35
"13436","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",184,2010,"W",127146,0,"37D9",".",370,"F",NA,NA,7,1,390,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,37
"13437","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG152",183,2010,"W",127146,0,"37D8",".",210,"M",NA,NA,4,1,67,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,21
"13438","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG152",183,2010,"W",127146,0,"37D8",".",220,"M",NA,NA,5,1,70,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,22
"13439","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG152",183,2010,"W",127146,0,"37D8",".",230,"M",NA,NA,NA,1,80,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,23
"13440","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG152",183,2010,"W",127146,0,"37D8",".",240,"M",NA,NA,5,1,84,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,24
"13441","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG152",183,2010,"W",127146,0,"37D8",".",250,"M",NA,NA,5,1,101,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,25
"13442","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG152",183,2010,"W",127146,0,"37D8",".",260,"M",NA,NA,NA,1,118,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,26
"13443","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG152",183,2010,"W",127146,0,"37D8",".",280,"M",NA,NA,6,1,165,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,28
"13444","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG152",183,2010,"W",127146,0,"37D8",".",280,"F",NA,NA,6,1,148,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,28
"13445","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG152",183,2010,"W",127146,0,"37D8",".",350,"F",NA,NA,NA,1,284,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,35
"13446","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG152",183,2010,"W",127146,0,"37D8",".",370,"F",NA,NA,6,1,417,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,37
"13447","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG152",183,2010,"W",127146,0,"37D8",".",390,"F",NA,NA,8,1,474,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,39
"13448","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG152",183,2010,"W",127146,0,"37D8",".",420,"F",NA,NA,9,1,477,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,42
"13449","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG152",183,2010,"W",127146,0,"37D8",".",440,"F",NA,NA,9,1,664,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,44
"13450","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG152",183,2010,"W",127146,0,"37D8",".",450,"F",NA,NA,10,1,767,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,45
"13451","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",150,"F",NA,NA,2,1,30,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,15
"13452","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",160,"F",NA,NA,2,1,28,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,16
"13453","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",180,"M",NA,NA,3,1,42,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,18
"13454","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",190,"M",NA,NA,3,1,52,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,19
"13455","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",190,"F",NA,NA,3,1,51,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,19
"13456","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",200,"F",NA,NA,3,1,56,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,20
"13457","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",210,"M",NA,NA,4,1,80,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,21
"13458","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",220,"M",NA,NA,5,1,84,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,22
"13459","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",230,"M",NA,NA,5,1,103,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,23
"13460","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",240,"M",NA,NA,5,1,98,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,24
"13461","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",250,"M",NA,NA,NA,1,132,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,25
"13462","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",250,"F",NA,NA,NA,1,122,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,25
"13463","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",260,"M",NA,NA,NA,1,123,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,26
"13464","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",270,"M",NA,NA,5,1,146,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,27
"13465","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",270,"F",NA,NA,6,1,144,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,27
"13466","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",280,"F",NA,NA,7,1,159,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,28
"13467","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",290,"M",NA,NA,7,1,183,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,29
"13468","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",290,"F",NA,NA,NA,1,193,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,29
"13469","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",340,"F",NA,NA,NA,1,284,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,34
"13470","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",191,2010,"W",127146,0,"36D9",".",350,"F",NA,NA,NA,1,327,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,35
"13471","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB1",138,2010,"W",127146,0,"36D8",".",150,"F",NA,NA,2,1,24,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,15
"13472","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB1",138,2010,"W",127146,0,"36D8",".",170,"M",NA,NA,2,1,35,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,17
"13473","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB1",138,2010,"W",127146,0,"36D8",".",180,"M",NA,NA,3,1,43,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,18
"13474","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB1",138,2010,"W",127146,0,"36D8",".",190,"F",NA,NA,3,1,46,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,19
"13475","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB1",138,2010,"W",127146,0,"36D8",".",200,"F",NA,NA,3,1,46,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,20
"13476","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB1",138,2010,"W",127146,0,"36D8",".",210,"M",NA,NA,3,1,63,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,21
"13477","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB1",138,2010,"W",127146,0,"36D8",".",210,"F",NA,NA,3,1,64,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,21
"13478","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB1",138,2010,"W",127146,0,"36D8",".",230,"M",NA,NA,4,1,89,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,23
"13479","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB1",138,2010,"W",127146,0,"36D8",".",230,"F",NA,NA,3,1,81,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,23
"13480","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB1",138,2010,"W",127146,0,"36D8",".",240,"F",NA,NA,4,1,91,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,24
"13481","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB1",138,2010,"W",127146,0,"36D8",".",250,"F",NA,NA,4,1,110,NA,NA,NA,NA,NA,NA,NA,NA,20190723,127146,25
